continent,location,date,new_vaccinations,population,current_vax,f0_
Europe,Czechia,2021-01-04,3614,10724553,16697,0.15568947255890292
Europe,Czechia,2021-01-05,4526,10724553,21223,0.19789169767728312
Europe,Czechia,2021-01-06,5853,10724553,27076,0.25246739887434005
Europe,Czechia,2021-01-07,8000,10724553,35076,0.32706258246847214
Europe,Czechia,2021-01-08,10053,10724553,45129,0.42080075505244835
Europe,Czechia,2021-01-09,2028,10724553,47157,0.43971063409356081
Europe,Czechia,2021-01-10,1770,10724553,48927,0.45621481846376255
Europe,Czechia,2021-01-11,9858,10724553,58785,0.54813473344763186
Europe,Czechia,2021-01-12,13459,10724553,72244,0.67363180544680978
Europe,Czechia,2021-01-13,13544,10724553,85788,0.79992145127167535
Europe,Czechia,2021-01-14,15254,10724553,101042,0.94215581758978673
Europe,Czechia,2021-01-15,14022,10724553,115064,1.0729025256344016
Europe,Czechia,2021-01-16,3407,10724553,118471,1.1046707494475527
Europe,Czechia,2021-01-17,3252,10724553,121723,1.1349936915785674
Europe,Czechia,2021-01-18,14317,10724553,136040,1.2684910970182162
Europe,Czechia,2021-01-19,15333,10724553,151373,1.4114620907743194
Europe,Czechia,2021-01-20,16354,10724553,167727,1.5639532948366242
Europe,Czechia,2021-01-21,17399,10724553,185126,1.7261884947559119
Europe,Czechia,2021-01-22,15938,10724553,201064,1.8748007492713215
Europe,Czechia,2021-01-23,4202,10724553,205266,1.9139818694541395
Europe,Czechia,2021-01-24,3123,10724553,208389,1.9431019642496987
Europe,Czechia,2021-01-25,12622,10724553,221011,2.0607945151653406
Europe,Czechia,2021-01-26,14539,10724553,235550,2.1963619369497267
Europe,Czechia,2021-01-27,13567,10724553,249117,2.3228660439274251
Europe,Czechia,2021-01-28,13239,10724553,262356,2.4463117483777648
Europe,Czechia,2021-01-29,14129,10724553,276485,2.5780561670029511
Europe,Czechia,2021-01-30,1828,10724553,278313,2.59510116645421
Europe,Czechia,2021-01-31,1897,10724553,280210,2.6127895493639688
Europe,Czechia,2021-02-01,11947,10724553,292157,2.7241881316638556
Europe,Czechia,2021-02-02,14385,10724553,306542,2.8583195961640548
Europe,Czechia,2021-02-03,15447,10724553,321989,3.0023535712863745
Europe,Czechia,2021-02-04,17896,10724553,339885,3.1692229969864476
Europe,Czechia,2021-02-05,16142,10724553,356027,3.3197374286835077
Europe,Czechia,2021-02-06,3220,10724553,359247,3.3497619900801459
Europe,Czechia,2021-02-07,3352,10724553,362599,3.3810173720060872
Europe,Czechia,2021-02-08,15519,10724553,378118,3.5257227037807546
Europe,Czechia,2021-02-09,17011,10724553,395129,3.6843400372957267
Europe,Czechia,2021-02-10,18773,10724553,413902,3.8593869599973072
Europe,Czechia,2021-02-11,22557,10724553,436459,4.0697174045389115
Europe,Czechia,2021-02-12,21567,10724553,458026,4.2708166951107431
Europe,Czechia,2021-02-13,4601,10724553,462627,4.3137182500753175
Europe,Czechia,2021-02-14,2387,10724553,465014,4.3359755879802169
Europe,Czechia,2021-02-15,15767,10724553,480781,4.4829933704463016
Europe,Czechia,2021-02-16,17805,10724553,498586,4.6490142759329922
Europe,Czechia,2021-02-17,18005,10724553,516591,4.8169000610095356
Europe,Czechia,2021-02-18,20412,10724553,537003,5.0072296719499638
Europe,Czechia,2021-02-19,19237,10724553,556240,5.1866031153000041
Europe,Czechia,2021-02-20,3189,10724553,559429,5.2163386203602151
Europe,Czechia,2021-02-21,2159,10724553,561588,5.2364699955326808
Europe,Czechia,2021-02-22,16160,10724553,577748,5.3871522663928282
Europe,Czechia,2021-02-23,19948,10724553,597696,5.5731553566847962
Europe,Czechia,2021-02-24,19916,10724553,617612,5.7588600662423879
Europe,Czechia,2021-02-25,23527,10724553,641139,5.9782351767947812
Europe,Czechia,2021-02-26,21529,10724553,662668,6.17898014024454
Europe,Czechia,2021-02-27,3567,10724553,666235,6.2122402677295732
Europe,Czechia,2021-02-28,2905,10724553,669140,6.2393276437721923
Europe,Czechia,2021-03-01,23045,10724553,692185,6.4542083945130386
Europe,Czechia,2021-03-02,30777,10724553,722962,6.7411853901976153
Europe,Czechia,2021-03-03,35453,10724553,758415,7.07176327069296
Europe,Czechia,2021-03-04,37976,10724553,796391,7.4258666072143056
Europe,Czechia,2021-03-05,34265,10724553,830656,7.7453671029459228
Europe,Czechia,2021-03-06,13005,10724553,843661,7.8666308982761333
Europe,Czechia,2021-03-07,12383,10724553,856044,7.9820949180819
Europe,Czechia,2021-03-08,34604,10724553,890648,8.3047563847183188
Europe,Czechia,2021-03-09,42738,10724553,933386,8.70326250427407
Europe,Czechia,2021-03-10,48278,10724553,981664,9.1534257884687591
Europe,Czechia,2021-03-11,53210,10724553,1034874,9.64957700334923
Europe,Czechia,2021-03-12,47264,10724553,1082138,10.090285348023363
Europe,Czechia,2021-03-13,18403,10724553,1100541,10.261882243483715
Europe,Czechia,2021-03-14,13271,10724553,1113812,10.385626328668431
Europe,Czechia,2021-03-15,37165,10724553,1150977,10.73216757845292
Europe,Czechia,2021-03-16,49428,10724553,1200405,11.193053920289266
Europe,Czechia,2021-03-17,47995,10724553,1248400,11.640578399864312
Europe,Czechia,2021-03-18,50405,10724553,1298805,12.110574678497089
Europe,Czechia,2021-03-19,48114,10724553,1346919,12.559208761428097
Europe,Czechia,2021-03-20,17181,10724553,1364100,12.719411242594447
Europe,Czechia,2021-03-21,8987,10724553,1373087,12.803209606964504
Europe,Czechia,2021-03-22,37083,10724553,1410170,13.148986256117153
Europe,Czechia,2021-03-23,40019,10724553,1450189,13.52213933764885
Europe,Czechia,2021-03-24,42616,10724553,1492805,13.919507880654795
Europe,Czechia,2021-03-25,44196,10724553,1537001,14.331608972420575
Europe,Czechia,2021-03-26,42327,10724553,1579328,14.72628276441918
Europe,Czechia,2021-03-27,13286,10724553,1592614,14.850166715573135
Europe,Czechia,2021-03-28,9689,10724553,1602303,14.940510807303578
Europe,Czechia,2021-03-29,39870,10724553,1642173,15.312274553540833
Europe,Czechia,2021-03-30,46870,10724553,1689043,15.749309085422954
Europe,Czechia,2021-03-31,50190,10724553,1739233,16.21730061849664
Europe,Czechia,2021-04-01,57706,10724553,1796939,16.755374326557014
Europe,Czechia,2021-04-02,19720,10724553,1816659,16.939251454116551
Europe,Czechia,2021-04-03,14557,10724553,1831216,17.074986715064021
Europe,Czechia,2021-04-04,11441,10724553,1842657,17.18166715200158
Europe,Czechia,2021-04-05,9599,10724553,1852256,17.27117204791659
Europe,Czechia,2021-04-06,45424,10724553,1897680,17.69472350036407
Europe,Czechia,2021-04-07,45680,10724553,1943360,18.120661998686565
Europe,Czechia,2021-04-08,69781,10724553,2013141,18.771327811984332
Europe,Czechia,2021-04-09,69748,10724553,2082889,19.421685920149773
Europe,Czechia,2021-04-10,30807,10724553,2113696,19.708942647772826
Europe,Czechia,2021-04-11,19831,10724553,2133527,19.893854783504729
Europe,Czechia,2021-04-12,63430,10724553,2196957,20.485301345426706
Europe,Czechia,2021-04-13,62321,10724553,2259278,21.066407150022943
Europe,Czechia,2021-04-14,66222,10724553,2325500,21.683887431019269
Europe,Czechia,2021-04-15,73584,10724553,2399084,22.370013929718098
Europe,Czechia,2021-04-16,70349,10724553,2469433,23.025976001051045
Europe,Czechia,2021-04-17,25727,10724553,2495160,23.265864787091825
Europe,Czechia,2021-04-18,17974,10724553,2513134,23.43346151583194
Europe,Czechia,2021-04-19,59399,10724553,2572533,23.987321429620422
Europe,Czechia,2021-04-20,58444,10724553,2630977,24.532276543367352
Europe,Czechia,2021-04-21,62109,10724553,2693086,25.111405575598351
Europe,Czechia,2021-04-22,71875,10724553,2764961,25.781596678201879
Europe,Czechia,2021-04-23,61831,10724553,2826792,26.35813352780298
Europe,Czechia,2021-04-24,23098,10724553,2849890,26.573508471635133
Europe,Czechia,2021-04-25,18681,10724553,2868571,26.74769754972538
Europe,Czechia,2021-04-26,56614,10724553,2925185,27.275589015225155
Europe,Czechia,2021-04-27,60294,10724553,2985479,27.837794265178236
Europe,Czechia,2021-04-28,71333,10724553,3056812,28.502931544093258
Europe,Czechia,2021-04-29,79888,10724553,3136700,29.247839047464264
Europe,Czechia,2021-04-30,70785,10724553,3207485,29.907866556303091
Europe,Czechia,2021-05-01,22711,10724553,3230196,30.119632958128882
Europe,Czechia,2021-05-02,21175,10724553,3251371,30.317077084704604
Europe,Czechia,2021-05-03,71213,10724553,3322584,30.981095435865718
Europe,Czechia,2021-05-04,73319,10724553,3395903,31.664750969107992
Europe,Czechia,2021-05-05,80635,10724553,3476538,32.416623797747093
Europe,Czechia,2021-05-06,89189,10724553,3565727,33.248257526444227
Europe,Czechia,2021-05-07,85495,10724553,3651222,34.045446929116771
Europe,Czechia,2021-05-08,31114,10724553,3682336,34.33556624691024
Europe,Czechia,2021-05-09,25431,10724553,3707767,34.572695011158039
Europe,Czechia,2021-05-10,78348,10724553,3786115,35.303242941687174
Europe,Czechia,2021-05-11,83129,10724553,3869244,36.078370818811749
Europe,Czechia,2021-05-12,87430,10724553,3956674,36.893602931516121
Europe,Czechia,2021-05-13,91699,10724553,4048373,37.748640899065911
Europe,Czechia,2021-05-14,86185,10724553,4134558,38.552264136323444
Europe,Czechia,2021-05-15,34115,10724553,4168673,38.87036597236267
Europe,Czechia,2021-05-16,27062,10724553,4195735,39.122702829665727
Europe,Czechia,2021-05-17,78391,10724553,4274126,39.853651709306668
Europe,Czechia,2021-05-18,84047,10724553,4358173,40.637339383748674
Europe,Czechia,2021-05-19,91396,10724553,4449569,41.489552058719838
Europe,Czechia,2021-05-20,100900,10724553,4550469,42.430383811800823
Europe,Czechia,2021-05-21,95162,10724553,4645631,43.317712169448932
Europe,Czechia,2021-05-22,43445,10724553,4689076,43.722810638354808
Europe,Czechia,2021-05-23,31432,10724553,4720508,44.015895114696157
Europe,Czechia,2021-05-24,79539,10724553,4800047,44.757548403182859
Europe,Czechia,2021-05-25,85922,10724553,4885969,45.558719323779741
Europe,Czechia,2021-05-26,103405,10724553,4989374,46.52290869372365
Europe,Czechia,2021-05-27,106668,10724553,5096042,47.51752357417601
Europe,Czechia,2021-05-28,106192,10724553,5202234,48.507700041204515
Europe,Czechia,2021-05-29,46182,10724553,5248416,48.93831938729754
Europe,Czechia,2021-05-30,36828,10724553,5285244,49.281718314973126
Europe,Czechia,2021-05-31,101413,10724553,5386657,50.2273334842021
Europe,Czechia,2021-06-01,105629,10724553,5492286,51.212260315185162
Europe,Czechia,2021-06-02,114472,10724553,5606758,52.279642797233606
Europe,Czechia,2021-06-03,115672,10724553,5722430,53.35821455682116
Europe,Czechia,2021-06-04,117293,10724553,5839723,54.451901165484472
Europe,Czechia,2021-06-05,52910,10724553,5892633,54.945255060980166
Europe,Czechia,2021-06-06,42007,10724553,5934640,55.336945045635
Europe,Czechia,2021-06-07,116199,10724553,6050839,56.42043076294182
Europe,Czechia,2021-06-08,115919,10724553,6166758,57.501305648822843
Europe,Czechia,2021-06-09,120196,10724553,6286954,58.622060984732883
Europe,Czechia,2021-06-10,122013,10724553,6408967,59.759758751716738
Europe,Czechia,2021-06-11,118763,10724553,6527730,60.867152225365473
Europe,Czechia,2021-06-12,52719,10724553,6580449,61.358725160852856
Europe,Czechia,2021-06-13,42392,10724553,6622841,61.754005038718162
Europe,Czechia,2021-06-14,115073,10724553,6737914,62.826991483934115
Europe,Czechia,2021-06-15,114855,10724553,6852769,63.897945210397111
Europe,Czechia,2021-06-16,118459,10724553,6971228,65.002504067069282
Europe,Czechia,2021-06-17,120310,10724553,7091538,66.124322384345518
Europe,Czechia,2021-06-18,120921,10724553,7212459,67.251837908768792
Europe,Czechia,2021-06-19,51049,10724553,7263508,67.727839099680892
Europe,Czechia,2021-06-20,41181,10724553,7304689,68.111827131629639
Europe,Czechia,2021-06-21,109669,10724553,7414358,69.134424530327749
Europe,Czechia,2021-06-22,113613,10724553,7527971,70.19379735453775
Europe,Czechia,2021-06-23,115081,10724553,7643052,71.2668583949373
Europe,Czechia,2021-06-24,118045,10724553,7761097,72.367556950858472
Europe,Czechia,2021-06-25,115538,10724553,7876635,73.444879241120816
Europe,Czechia,2021-06-26,50685,10724553,7927320,73.917486351179392
Europe,Czechia,2021-06-27,40611,10724553,7967931,74.296159476297049
Europe,Czechia,2021-06-28,112360,10724553,8080291,75.343848829876634
Europe,Czechia,2021-06-29,114313,10724553,8194604,76.409748732651138
Europe,Czechia,2021-06-30,117138,10724553,8311742,77.50199005963232
Europe,Czechia,2021-07-01,112254,10724553,8423996,78.548691027029278
Europe,Czechia,2021-07-02,110851,10724553,8534847,79.582309864103422
Europe,Czechia,2021-07-03,38589,10724553,8573436,79.942129056567666
Europe,Czechia,2021-07-04,29355,10724553,8602791,80.215846758368386
Europe,Czechia,2021-07-05,32736,10724553,8635527,80.521090249635577
Europe,Czechia,2021-07-06,33060,10724553,8668587,80.829354845838324
Europe,Czechia,2021-07-07,103786,10724553,8772373,81.7970968114009
Europe,Czechia,2021-07-08,95599,10724553,8867972,82.68849993095283
Europe,Czechia,2021-07-09,95776,10724553,8963748,83.581553468941777
Europe,Czechia,2021-07-10,37978,10724553,9001726,83.935675454259027
Europe,Czechia,2021-07-11,31377,10724553,9033103,84.228247088713161
Europe,Czechia,2021-07-12,95276,10724553,9128379,85.11663842772748
Europe,Czechia,2021-07-13,94193,10724553,9222572,85.994931443762738
Europe,Czechia,2021-07-14,95792,10724553,9318364,86.888134172118882
Europe,Czechia,2021-07-15,92806,10724553,9411170,87.7534942481985
Europe,Czechia,2021-07-16,98162,10724553,9509332,88.6687957996944
Europe,Czechia,2021-07-17,39709,10724553,9549041,89.03905831786183
Europe,Czechia,2021-07-18,33886,10724553,9582927,89.355024866770677
Europe,Czechia,2021-07-19,88890,10724553,9671817,90.183870600480972
Europe,Czechia,2021-07-20,86508,10724553,9758325,90.990505618276117
Europe,Czechia,2021-07-21,84057,10724553,9842382,91.774286536697616
Europe,Czechia,2021-07-22,77913,10724553,9920295,92.500778354118822
Europe,Czechia,2021-07-23,74826,10724553,9995121,93.198485755070621
Europe,Czechia,2021-07-24,33788,10724553,10028909,93.513538512980446
Europe,Czechia,2021-07-25,27582,10724553,10056491,93.770724057217109
Europe,Czechia,2021-07-26,69542,10724553,10126033,94.419161339405008
Europe,Czechia,2021-07-27,66030,10724553,10192063,95.034851335995072
Europe,Czechia,2021-07-28,63451,10724553,10255514,95.626493710273991
Europe,Czechia,2021-07-29,59927,10724553,10315441,96.185276906179681
Europe,Czechia,2021-07-30,62484,10724553,10377925,96.767902587641657
Europe,Czechia,2021-07-31,26877,10724553,10404802,97.018514431324093
Europe,Czechia,2021-08-01,21547,10724553,10426349,97.219427233936926
Europe,Czechia,2021-08-02,53699,10724553,10480048,97.720138079414582
Europe,Czechia,2021-08-03,52476,10724553,10532524,98.209445186200313
Europe,Czechia,2021-08-04,49828,10724553,10582352,98.674061287216347
Europe,Czechia,2021-08-05,53438,10724553,10635790,99.172338464829252
Europe,Czechia,2021-08-06,56951,10724553,10692741,99.703372252437944
Europe,Czechia,2021-08-07,22336,10724553,10715077,99.911642005032746
Europe,Czechia,2021-08-08,19009,10724553,10734086,100.08888948565036
Europe,Czechia,2021-08-09,55437,10724553,10789523,100.60580613476384
Europe,Czechia,2021-08-10,49168,10724553,10838691,101.06426813313338
Europe,Czechia,2021-08-11,52227,10724553,10890918,101.55125346482971
Europe,Czechia,2021-08-12,46017,10724553,10936935,101.98033428526112
Europe,Czechia,2021-08-13,48831,10724553,10985766,102.43565396152175
Europe,Czechia,2021-08-14,12965,10724553,10998731,102.55654478093399
Europe,Czechia,2021-08-15,12321,10724553,11011052,102.67143068806691
Europe,Czechia,2021-08-16,41942,10724553,11052994,103.06251458685504
Europe,Czechia,2021-08-17,34699,10724553,11087693,103.38606187129665
Europe,Czechia,2021-08-18,46091,10724553,11133784,103.81583269717629
Europe,Czechia,2021-08-19,45529,10724553,11179313,104.24036321140844
Europe,Czechia,2021-08-20,48934,10724553,11228247,104.69664330065784
Europe,Czechia,2021-08-21,14555,10724553,11242802,104.83235991280941
Europe,Czechia,2021-08-22,13502,10724553,11256304,104.95825793392042
Europe,Czechia,2021-08-23,47257,10724553,11303561,105.39890100780892
Europe,Czechia,2021-08-24,40843,10724553,11344404,105.7797373932508
Europe,Czechia,2021-08-25,35054,10724553,11379458,106.10659483896438
Europe,Czechia,2021-08-26,32756,10724553,11412214,106.41202481819056
Europe,Czechia,2021-08-27,34047,10724553,11446261,106.72949259516923
Europe,Czechia,2021-08-28,9045,10724553,11455306,106.81383177462035
Europe,Czechia,2021-08-29,8298,10724553,11463604,106.89120562880336
Europe,Czechia,2021-08-30,28689,10724553,11492293,107.15871328156987
Europe,Czechia,2021-08-31,23982,10724553,11516275,107.38233099318919
Europe,Czechia,2021-09-01,18543,10724553,11534818,107.55523330436243
Europe,Czechia,2021-09-02,19360,10724553,11554178,107.73575364866024
Europe,Czechia,2021-09-03,23291,10724553,11577469,107.9529282012966
Europe,Czechia,2021-09-04,4994,10724553,11582463,107.99949424465522
Europe,Czechia,2021-09-05,4351,10724553,11586814,108.0400647001325
Europe,Czechia,2021-09-06,17340,10724553,11604154,108.20174976057277
Europe,Czechia,2021-09-07,13984,10724553,11618138,108.33214214149531
Europe,Czechia,2021-09-08,14248,10724553,11632386,108.46499616347647
Europe,Czechia,2021-09-09,15164,10724553,11647550,108.60639133397913
Europe,Czechia,2021-09-10,18313,10724553,11665863,108.77714903362406
Europe,Czechia,2021-09-11,3722,10724553,11669585,108.81185444279123
Europe,Czechia,2021-09-12,2296,10724553,11671881,108.83326326048275
Europe,Czechia,2021-09-13,14237,10724553,11686118,108.96601471408644
Europe,Czechia,2021-09-14,12963,10724553,11699081,109.08688688470278
Europe,Czechia,2021-09-15,12395,10724553,11711476,109.20246279728396
Europe,Czechia,2021-09-16,12056,10724553,11723532,109.31487773896032
